67; 71; 37859
68; 71; 37931
69; 71; 37463
70; 71; 36960
71; 71; 36772
72; 71; 36646
73; 71; 36558
74; 71; 36499
75; 71; 36521
76; 71; 36615
77; 71; 36748
78; 71; 36893
79; 71; 36879
80; 71; 36743
81; 71; 36918
82; 71; 37104
83; 71; 36808
84; 71; 36945
85; 71; 37490
86; 71; 37559
67; 72; 37311
68; 72; 37190
69; 72; 36949
70; 72; 36693
71; 72; 36663
72; 72; 36632
73; 72; 36573
74; 72; 36815
75; 72; 37179
76; 72; 37234
77; 72; 37122
78; 72; 37011
79; 72; 36889
80; 72; 36616
81; 72; 36615
82; 72; 36838
83; 72; 36798
84; 72; 37235
85; 72; 37946
86; 72; 37906
67; 73; 36590
68; 73; 36500
69; 73; 36609
70; 73; 36577
71; 73; 36772
72; 73; 36973
73; 73; 36896
74; 73; 37189
75; 73; 37966
76; 73; 38355
77; 73; 38238
78; 73; 37752
79; 73; 37218
80; 73; 36770
81; 73; 36572
82; 73; 36669
83; 73; 36863
84; 73; 37486
85; 73; 38338
86; 73; 38429
67; 74; 36086
68; 74; 36240
69; 74; 36629
70; 74; 36608
71; 74; 36778
72; 74; 37052
73; 74; 36894
74; 74; 37227
75; 74; 38975
76; 74; 40796
77; 74; 40965
78; 74; 39614
79; 74; 38098
80; 74; 37288
81; 74; 36880
82; 74; 36713
83; 74; 37036
84; 74; 37709
85; 74; 38429
86; 74; 38622
67; 75; 35906
68; 75; 36051
69; 75; 36486
70; 75; 36378
71; 75; 36347
72; 75; 36528
73; 75; 36551
74; 75; 37777
75; 75; 41596
76; 75; 45653
77; 75; 46085
78; 75; 43266
79; 75; 40048
80; 75; 38340
81; 75; 37494
82; 75; 37017
83; 75; 37065
84; 75; 37297
85; 75; 37658
86; 75; 37932
67; 76; 36132
68; 76; 36038
69; 76; 36244
70; 76; 36108
71; 76; 36164
72; 76; 36467
73; 76; 36905
74; 76; 39307
75; 76; 45413
76; 76; 51981
77; 76; 52668
78; 76; 47886
79; 76; 42684
80; 76; 39709
81; 76; 38285
82; 76; 37580
83; 76; 37060
84; 76; 36629
85; 76; 36743
86; 76; 37045
67; 77; 36275
68; 77; 36039
69; 77; 36093
70; 77; 36335
71; 77; 36873
72; 77; 37413
73; 77; 37989
74; 77; 40535
75; 77; 47669
76; 77; 56242
77; 77; 57663
78; 77; 51781
79; 77; 45346
80; 77; 41000
81; 77; 38723
82; 77; 37902
83; 77; 37129
84; 77; 36365
85; 77; 36323
86; 77; 36387
67; 78; 35968
68; 78; 35790
69; 78; 35968
70; 78; 36723
71; 78; 37651
72; 78; 38066
73; 78; 38162
74; 78; 39529
75; 78; 45090
76; 78; 53156
77; 78; 56350
78; 78; 53071
79; 78; 47625
80; 78; 42188
81; 78; 38755
82; 78; 37743
83; 78; 37200
84; 78; 36371
85; 78; 36085
86; 78; 35918
67; 79; 35956
68; 79; 35935
69; 79; 36100
70; 79; 36697
71; 79; 37345
72; 79; 37223
73; 79; 36885
74; 79; 37486
75; 79; 40799
76; 79; 46358
77; 79; 50316
78; 79; 50643
79; 79; 47427
80; 79; 42051
81; 79; 38450
82; 79; 37421
83; 79; 37007
84; 79; 36119
85; 79; 35519
86; 79; 35291
67; 80; 36212
68; 80; 36463
69; 80; 36490
70; 80; 36359
71; 80; 36320
72; 80; 35979
73; 80; 35807
74; 80; 36442
75; 80; 38689
76; 80; 42354
77; 80; 45294
78; 80; 46298
79; 80; 44713
80; 80; 40925
81; 80; 38157
82; 80; 37100
83; 80; 36498
84; 80; 35645
85; 80; 35021
86; 80; 34854
67; 81; 36312
68; 81; 36636
69; 81; 36623
70; 81; 36007
71; 81; 35485
72; 81; 35330
73; 81; 35550
74; 81; 36171
75; 81; 37864
76; 81; 40588
77; 81; 42476
78; 81; 42873
79; 81; 42201
80; 81; 40198
81; 81; 38121
82; 81; 36825
83; 81; 36042
84; 81; 35407
85; 81; 34980
86; 81; 34939
67; 82; 36405
68; 82; 36424
69; 82; 36302
70; 82; 35797
71; 82; 35333
72; 82; 35381
73; 82; 35749
74; 82; 36133
75; 82; 37155
76; 82; 38890
77; 82; 40068
78; 82; 40612
79; 82; 40993
80; 82; 40269
81; 82; 38508
82; 82; 36902
83; 82; 35944
84; 82; 35464
85; 82; 35189
86; 82; 35318
67; 83; 36473
68; 83; 36131
69; 83; 35874
70; 83; 35709
71; 83; 35592
72; 83; 35823
73; 83; 36134
74; 83; 36175
75; 83; 36502
76; 83; 37337
77; 83; 38149
78; 83; 39055
79; 83; 40131
80; 83; 40084
81; 83; 38573
82; 83; 37012
83; 83; 35927
84; 83; 35426
85; 83; 35285
86; 83; 35552
67; 84; 36508
68; 84; 35983
69; 84; 35723
70; 84; 35698
71; 84; 35777
72; 84; 36099
73; 84; 36349
74; 84; 36116
75; 84; 35921
76; 84; 36404
77; 84; 37365
78; 84; 38269
79; 84; 39118
80; 84; 39120
81; 84; 37993
82; 84; 36789
83; 84; 35725
84; 84; 35216
85; 84; 35187
86; 84; 35390
67; 85; 36669
68; 85; 35954
69; 85; 35737
70; 85; 35771
71; 85; 35757
72; 85; 35775
73; 85; 35831
74; 85; 35642
75; 85; 35335
76; 85; 35723
77; 85; 36800
78; 85; 37632
79; 85; 38193
80; 85; 38485
81; 85; 37925
82; 85; 36712
83; 85; 35574
84; 85; 35092
85; 85; 35009
86; 85; 35006
67; 86; 37145
68; 86; 36106
69; 86; 35770
70; 86; 35805
71; 86; 35661
72; 86; 35452
73; 86; 35317
74; 86; 35233
75; 86; 34978
76; 86; 35055
77; 86; 35801
78; 86; 36651
79; 86; 37371
80; 86; 38242
81; 86; 38320
82; 86; 37007
83; 86; 35704
84; 86; 35205
85; 86; 35046
86; 86; 34784
